"run_family","model_run","scale","reward_group","reward_clean","model_config","pretrain_seed","fine_tune_seed","generation_seed","reward_seed","grammaticality_childes_bin","grammaticality_childes_score","grammaticality_gec_score","utterance"
"continuous_align_semantic.1e+07.3.123","continuous_align_semantic.1e+07.3.123.0",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,1,"like the monkey bars."
"continuous_align_semantic.1e+07.3.123","continuous_align_semantic.1e+07.3.123.0",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","0","123",1,1,1,"it is a butterfly."
"continuous_align_semantic.1e+07.3.123","continuous_align_semantic.1e+07.3.123.0",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","0","123",1,1,1,"i thought he was a bee."
"continuous_align_semantic.1e+07.3.3","continuous_align_semantic.1e+07.3.3.7",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","7","3",0,-1,1,"come tiger little dog."
"continuous_align_semantic.1e+07.3.3","continuous_align_semantic.1e+07.3.3.7",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","7","3",0,-1,0,"but an tree."
"continuous_align_semantic.1e+07.3.3","continuous_align_semantic.1e+07.3.3.7",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","7","3",1,1,0,"where is pooh bear?"
"continuous_align_semantic.1e+07.3.3","continuous_align_semantic.1e+07.3.3.7",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","7","3",1,0,1,"you a cookie."
"continuous_align_semantic.1e+07.3.999","continuous_align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",0,-1,1,"say big black sheep."
"continuous_align_semantic.1e+07.3.999","continuous_align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",0,-1,1,"do a big tail."
"continuous_align_semantic.1e+07.3.999","continuous_align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",1,1,1,"it is a goat."
"continuous_align_semantic.1e+07.3.999","continuous_align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",1,1,1,"that is a goat."
"align_syntactic.1e+07.1.1024","align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,1,"want to be a good boy."
"align_syntactic.1e+07.1.1024","align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,1,"did a good hug."
"align_syntactic.1e+07.1.1024","align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"no that is a boy."
"align_syntactic.1e+07.1.1024","align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"no he is a wolf."
"align_syntactic.1e+07.1.3","align_syntactic.1e+07.1.3.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,0,"what is that mean?"
"align_syntactic.1e+07.1.3","align_syntactic.1e+07.1.3.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,0,"what is he doing in all the way home?"
"align_syntactic.1e+07.1.3","align_syntactic.1e+07.1.3.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"okay i think it is his nose."
"align_syntactic.1e+07.1.3","align_syntactic.1e+07.1.3.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"what do you want to do now?"
"align_syntactic.1e+07.1.999","align_syntactic.1e+07.1.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,1,"who was a fire engine."
"align_syntactic.1e+07.1.999","align_syntactic.1e+07.1.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,1,"why he took his tongue off of the car."
"align_syntactic.1e+07.1.999","align_syntactic.1e+07.1.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"i think it is a duck."
"align_syntactic.1e+07.1.999","align_syntactic.1e+07.1.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"yeah he is a fireman."
"align_syntactic.1e+07.2.1024","align_syntactic.1e+07.2.1024.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,0,"what an elephant is?"
"align_syntactic.1e+07.2.1024","align_syntactic.1e+07.2.1024.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"what a great day."
"align_syntactic.1e+07.2.1024","align_syntactic.1e+07.2.1024.1",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"he is a butterfly."
"align_syntactic.1e+07.2.3","align_syntactic.1e+07.2.3.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,0,"what is he do?"
"align_syntactic.1e+07.2.3","align_syntactic.1e+07.2.3.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,0,"where what did you draw?"
"align_syntactic.1e+07.2.3","align_syntactic.1e+07.2.3.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"what does he do with you?"
"align_syntactic.1e+07.2.3","align_syntactic.1e+07.2.3.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,0,"what is it what is he doing?"
"align_syntactic.1e+07.2.999","align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"we fell on the water."
"align_syntactic.1e+07.2.999","align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"do a yellow cow."
"align_syntactic.1e+07.2.999","align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"that is a tiger."
"align_syntactic.1e+07.2.999","align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"a big bear."
"align_syntactic.1e+07.3.1024","align_syntactic.1e+07.3.1024.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","1024","1024",0,-1,1,"good a big bear."
"align_syntactic.1e+07.3.1024","align_syntactic.1e+07.3.1024.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","1024","1024",0,-1,1,"good a big cow."
"align_syntactic.1e+07.3.1024","align_syntactic.1e+07.3.1024.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","1024","1024",1,1,0,"we are a bee."
"align_syntactic.1e+07.3.1024","align_syntactic.1e+07.3.1024.1024",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","1024","1024",1,1,1,"is a big fat caterpillar."
"align_syntactic.1e+07.3.123","align_syntactic.1e+07.3.123.999",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","999","123",0,-1,1,"do a big tower."
"align_syntactic.1e+07.3.123","align_syntactic.1e+07.3.123.999",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","999","123",0,-1,1,"do a big bang."
"align_syntactic.1e+07.3.123","align_syntactic.1e+07.3.123.999",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","999","123",1,1,1,"a big red van."
"align_syntactic.1e+07.3.123","align_syntactic.1e+07.3.123.999",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","999","123",1,1,0,"they are a funny boy."
"align_syntactic.1e+07.3.3","align_syntactic.1e+07.3.3.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","0","3",0,-1,0,"what do you need this?"
"align_syntactic.1e+07.3.3","align_syntactic.1e+07.3.3.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","0","3",0,-1,0,"i see what is this?"
"align_syntactic.1e+07.3.3","align_syntactic.1e+07.3.3.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","0","3",1,1,1,"what are you going to do with this?"
"align_syntactic.1e+07.3.3","align_syntactic.1e+07.3.3.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","0","3",1,1,1,"what is she going to do?"
"align_syntactic.1e+07.3.999","align_syntactic.1e+07.3.999.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","0","999",0,-1,1,"what is a matter?"
"align_syntactic.1e+07.3.999","align_syntactic.1e+07.3.999.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","0","999",0,-1,1,"do a big bang."
"align_syntactic.1e+07.3.999","align_syntactic.1e+07.3.999.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","0","999",1,1,1,"we saw a big lorry."
"align_syntactic.1e+07.3.999","align_syntactic.1e+07.3.999.0",1e+07,"structural_alignment","align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","0","999",1,1,1,"oh it is a parrot."
"continuous_align_syntactic.1e+07.1.1024","continuous_align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,0,"we are a good boy."
"continuous_align_syntactic.1e+07.1.1024","continuous_align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,1,"can't find it."
"continuous_align_syntactic.1e+07.1.1024","continuous_align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"you are a good boy."
"continuous_align_syntactic.1e+07.1.1024","continuous_align_syntactic.1e+07.1.1024.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"i am a monkey."
"continuous_align_syntactic.1e+07.1.3","continuous_align_syntactic.1e+07.1.3.999",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",0,-1,1,"where is a car."
"continuous_align_syntactic.1e+07.1.3","continuous_align_syntactic.1e+07.1.3.999",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",0,-1,1,"come get on the farm."
"continuous_align_syntactic.1e+07.1.3","continuous_align_syntactic.1e+07.1.3.999",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",1,1,1,"i am a boy."
"continuous_align_syntactic.1e+07.1.3","continuous_align_syntactic.1e+07.1.3.999",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",1,1,1,"that is a horse."
"continuous_align_syntactic.1e+07.1.999","continuous_align_syntactic.1e+07.1.999.1",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,1,"do a big bang."
"continuous_align_syntactic.1e+07.1.999","continuous_align_syntactic.1e+07.1.999.1",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,1,"why he fell off."
"continuous_align_syntactic.1e+07.1.999","continuous_align_syntactic.1e+07.1.999.1",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"that is a lion."
"continuous_align_syntactic.1e+07.1.999","continuous_align_syntactic.1e+07.1.999.1",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"that is a whale."
"continuous_align_syntactic.1e+07.2.1024","continuous_align_syntactic.1e+07.2.1024.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,1,"do a big poo."
"continuous_align_syntactic.1e+07.2.1024","continuous_align_syntactic.1e+07.2.1024.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,0,"we are a big girl."
"continuous_align_syntactic.1e+07.2.1024","continuous_align_syntactic.1e+07.2.1024.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"that is a good boy."
"continuous_align_syntactic.1e+07.2.1024","continuous_align_syntactic.1e+07.2.1024.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"where does he go?"
"continuous_align_syntactic.1e+07.2.3","continuous_align_syntactic.1e+07.2.3.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",0,-1,1,"what is a matter?"
"continuous_align_syntactic.1e+07.2.3","continuous_align_syntactic.1e+07.2.3.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",1,1,1,"yes i am a big girl."
"continuous_align_syntactic.1e+07.2.3","continuous_align_syntactic.1e+07.2.3.2",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",1,1,1,"yes i am a ghost."
"continuous_align_syntactic.1e+07.2.999","continuous_align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"how many trucks in the sky."
"continuous_align_syntactic.1e+07.2.999","continuous_align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"come down the street."
"continuous_align_syntactic.1e+07.2.999","continuous_align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"so that is a duck."
"continuous_align_syntactic.1e+07.2.999","continuous_align_syntactic.1e+07.2.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"he is a turtle."
"continuous_align_syntactic.1e+07.3.1024","continuous_align_syntactic.1e+07.3.1024.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,0,"the cat all done."
"continuous_align_syntactic.1e+07.3.1024","continuous_align_syntactic.1e+07.3.1024.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,0,"the clock all done."
"continuous_align_syntactic.1e+07.3.1024","continuous_align_syntactic.1e+07.3.1024.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,1,"a big whale."
"continuous_align_syntactic.1e+07.3.1024","continuous_align_syntactic.1e+07.3.1024.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,1,"i am a monkey."
"continuous_align_syntactic.1e+07.3.123","continuous_align_syntactic.1e+07.3.123.123",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","123","123",0,-1,1,"and a white truck."
"continuous_align_syntactic.1e+07.3.123","continuous_align_syntactic.1e+07.3.123.123",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","123","123",1,1,1,"i am a good girl."
"continuous_align_syntactic.1e+07.3.123","continuous_align_syntactic.1e+07.3.123.123",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","123","123","123",1,1,1,"oh that is a good boy."
"continuous_align_syntactic.1e+07.3.3","continuous_align_syntactic.1e+07.3.3.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","42","3",0,-1,0,"they are a busy boy."
"continuous_align_syntactic.1e+07.3.3","continuous_align_syntactic.1e+07.3.3.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","42","3",0,-1,1,"are a busy boy."
"continuous_align_syntactic.1e+07.3.3","continuous_align_syntactic.1e+07.3.3.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","42","3",1,1,1,"how do you hear it?"
"continuous_align_syntactic.1e+07.3.3","continuous_align_syntactic.1e+07.3.3.42",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","3","42","3",1,1,1,"can't hear you."
"continuous_align_syntactic.1e+07.3.999","continuous_align_syntactic.1e+07.3.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","3","999",0,-1,1,"look like a cow."
"continuous_align_syntactic.1e+07.3.999","continuous_align_syntactic.1e+07.3.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","3","999",0,-1,1,"are a messy girl."
"continuous_align_syntactic.1e+07.3.999","continuous_align_syntactic.1e+07.3.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","3","999",1,1,1,"that is a duck."
"continuous_align_syntactic.1e+07.3.999","continuous_align_syntactic.1e+07.3.999.3",1e+07,"structural_alignment","continuous_align_syntactic","1e7_entropy_001_lm_loss_001_target_6","3","999","3","999",1,1,1,"it is a teddy bear."
"topline.1e+07.1.1024","topline.1e+07.1.1024.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","3",1,1,1,"what are you doing?"
"topline.1e+07.1.1024","topline.1e+07.1.1024.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","3",1,1,1,"there is a horse."
"topline.1e+07.1.3","topline.1e+07.1.3.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"do you like it now?"
"topline.1e+07.1.3","topline.1e+07.1.3.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"you don't know."
"topline.1e+07.1.999","topline.1e+07.1.999.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","999","2","3",1,1,1,"that is a girl."
"topline.1e+07.1.999","topline.1e+07.1.999.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","1","999","2","3",1,1,1,"are you going back?"
"topline.1e+07.2.1024","topline.1e+07.2.1024.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","3",0,-1,1,"here is a baby?"
"topline.1e+07.2.1024","topline.1e+07.2.1024.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","3",1,1,1,"i think you will get it."
"topline.1e+07.2.1024","topline.1e+07.2.1024.1",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","3",1,1,1,"that is the plate."
"topline.1e+07.2.3","topline.1e+07.2.3.3",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",0,-1,1,"i will go like it."
"topline.1e+07.2.3","topline.1e+07.2.3.3",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"are they watching you?"
"topline.1e+07.2.3","topline.1e+07.2.3.3",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"the baby's in there."
"topline.1e+07.2.999","topline.1e+07.2.999.3",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","999","3","3",1,1,1,"mhm isn't it?"
"topline.1e+07.2.999","topline.1e+07.2.999.3",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","2","999","3","3",1,1,1,"where is the cat?"
"topline.1e+07.3.1024","topline.1e+07.3.1024.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","1024","2","3",1,1,1,"that is a chair."
"topline.1e+07.3.1024","topline.1e+07.3.1024.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","1024","2","3",1,1,1,"what is that one?"
"topline.1e+07.3.123","topline.1e+07.3.123.1024",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","123","1024","3",1,1,1,"i will put it there."
"topline.1e+07.3.123","topline.1e+07.3.123.1024",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","123","1024","3",1,1,1,"what did we do with the barn?"
"topline.1e+07.3.3","topline.1e+07.3.3.1024",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",0,-1,1,"why is that side?"
"topline.1e+07.3.3","topline.1e+07.3.3.1024",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,1,"are you going to get that one again?"
"topline.1e+07.3.3","topline.1e+07.3.3.1024",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,1,"do you want to put it on there?"
"topline.1e+07.3.999","topline.1e+07.3.999.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","999","2","3",1,1,1,"that is a chair."
"topline.1e+07.3.999","topline.1e+07.3.999.2",1e+07,"topline","topline","1e7_entropy_001_lm_loss_001_target_6","3","999","2","3",1,1,1,"okay, what is that?"
